Date,Close,Polarity,Prediction,Subjectivity,
03/06/2007,35.55,0,0,0,
06/06/2007,35.51,0,0,0,
07/06/2007,35.48,0,0,0,
08/06/2007,35.67,0,0,0,
09/06/2007,35.5,0,0,0,
10/06/2007,35.43,0,0,0,
13/06/2007,35.5,0,0,0,
14/06/2007,35.6,0,0,0,
15/06/2007,35.71,0,0,0,
16/06/2007,35.9,0,0,0,
17/06/2007,36.08,0,0,0,
20/06/2007,36.05,0,0,0,
21/06/2007,36.04,0,0,0,
22/06/2007,36.26,0,0,0,
23/06/2007,35.93,0,0,0,
24/06/2007,35.57,0,0,0,
27/06/2007,35.59,0,0,0,
28/06/2007,35.92,0,0,0,
29/06/2007,35.96,0,0,0,
30/06/2007,35.32,0,0,0,
01/07/2007,35.06,0,0,0,
05/07/2007,34.97,0,0,0,
06/07/2007,34.6,0,0,0,
07/07/2007,34.46,0,0,0,
08/07/2007,34.81,0,0,0,
11/07/2007,34.96,0,0,0,
12/07/2007,35.25,0,0,0,
13/07/2007,35.49,0,0,0,
14/07/2007,35.69,0,0,0,
15/07/2007,35.86,0,0,0,
18/07/2007,35.51,0,0,0,
19/07/2007,35.21,0,0,0,
20/07/2007,35.16,0,0,0,
21/07/2007,35.4,0,0,0,
22/07/2007,35.6,0,0,0,
25/07/2007,35.44,0,0,0,
26/07/2007,35.37,0,0,0,
27/07/2007,35.35,0,0,0,
28/07/2007,35.46,0,0,0,
29/07/2007,35.14,0,0,0,
01/08/2007,35.3,0,0,0,
02/08/2007,35.55,0,0,0,
03/08/2007,35.61,0,0,0,
04/08/2007,35.46,0,0,0,
05/08/2007,35.25,0,0,0,
08/08/2007,34.99,0,0,0,
09/08/2007,35.03,0,0,0,
10/08/2007,34.8,0,0,0,
11/08/2007,34.81,0,0,0,
12/08/2007,34.31,0,0,0,
15/08/2007,34.65,0,0,0,
16/08/2007,34.58,0,0,0,
17/08/2007,34.46,0,0,0,
18/08/2007,34.66,0,0,0,
19/08/2007,34.54,0,0,0,
22/08/2007,34.51,0,0,0,
23/08/2007,34.35,0,0,0,
24/08/2007,33.85,0,0,0,
25/08/2007,34.12,0,0,0,
26/08/2007,33.65,0,0,0,
29/08/2007,33.91,0,0,0,
30/08/2007,33.58,0,0,0,
31/08/2007,33.89,0,0,0,
01/09/2007,34.06,0,0,0,
02/09/2007,34.11,0,0,0,
06/09/2007,34.57,0,0,0,
07/09/2007,34.89,0,0,0,
08/09/2007,34.64,0,0,0,
09/09/2007,34.82,0,0,0,
12/09/2007,34.57,0,0,0,
13/09/2007,34.15,0,0,0,
14/09/2007,34.24,0,0,0,
15/09/2007,34.13,0,0,0,
16/09/2007,34.99,0,0,0,
19/09/2007,34.59,0,0,0,
20/09/2007,34.53,0,0,0,
21/09/2007,34.01,0,0,0,
22/09/2007,34.25,0,0,0,
23/09/2007,34.07,0,0,0,
26/09/2007,33.92,0,0,0,
27/09/2007,33.88,0,0,0,
28/09/2007,33.92,0,0,0,
29/09/2007,34.35,0,0,0,
30/09/2007,33.93,0,0,0,
03/10/2007,34.12,0,0,0,
04/10/2007,33.6,0,0,0,
05/10/2007,33.45,0,0,0,
06/10/2007,33.66,0,0,0,
07/10/2007,33.9,0,0,0,
10/10/2007,33.52,0,0,0,
11/10/2007,33.31,0,0,0,
12/10/2007,33.27,0,0,0,
13/10/2007,33.75,0,0,0,
14/10/2007,34.08,0,0,0,
17/10/2007,34,0,0,0,
18/10/2007,33.77,0,0,0,
19/10/2007,34.73,0,0,0,
20/10/2007,34.75,0,0,0,
21/10/2007,35.13,0,0,0,
24/10/2007,35.76,0,0,0,
25/10/2007,35.72,0,0,0,
26/10/2007,36.1,0,0,0,
27/10/2007,36.03,0,0,0,
28/10/2007,36.44,0,0,0,
31/10/2007,36.62,0,0,0,
01/11/2007,36.85,0,0,0,
02/11/2007,37.2,0,0,0,
03/11/2007,37.09,0,0,0,
04/11/2007,37.31,0,0,0,
07/11/2007,37.68,0,0,0,
08/11/2007,37.34,0,0,0,
09/11/2007,37.72,0,0,0,
10/11/2007,38.32,0,0,0,
11/11/2007,38.26,0,0,0,
14/11/2007,38.13,0,0,0,
15/11/2007,37.73,0,0,0,
16/11/2007,37.81,0,0,0,
17/11/2007,37.93,0,0,0,
18/11/2007,38.03,0,0,0,
21/11/2007,37.82,0,0,0,
22/11/2007,38.2,0,0,0,
23/11/2007,38.78,0,0,0,
25/11/2007,38.86,0,0,0,
28/11/2007,38.9,0,0,0,
29/11/2007,38.96,0,0,0,
30/11/2007,38.25,0,0,0,
01/12/2007,38.57,0,0,0,
02/12/2007,38.99,0,0,0,
05/12/2007,38.85,0,0,0,
06/12/2007,38.85,0,0,0,
07/12/2007,38.47,0,0,0,
08/12/2007,38.65,0,0,0,
09/12/2007,39.12,0,0,0,
12/12/2007,39.15,0,0,0,
13/12/2007,39.41,0,0,0,
14/12/2007,39.55,0,0,0,
15/12/2007,39.58,0,0,0,
16/12/2007,39.79,0,0,0,
19/12/2007,39.6,0,0,0,
20/12/2007,39.6,0,0,0,
21/12/2007,39.83,0,0,0,
22/12/2007,40.05,0,0,0,
23/12/2007,40.2,0,0,0,
27/12/2007,40.1,0,0,0,
28/12/2007,39.91,0,0,0,
29/12/2007,39.86,0,0,0,
30/12/2007,39.69,0,0,0,
03/01/2008,40.19,0,0,0,
04/01/2008,39.62,0,0,0,
05/01/2008,39.74,0,0,0,
06/01/2008,40.02,0,0,0,
09/01/2008,40.67,0,0,0,
10/01/2008,40.73,0,0,0,
11/01/2008,40.7,0,0,0,
12/01/2008,39.95,0,0,0,
13/01/2008,39.92,0,0,0,
17/01/2008,39.71,0,0,0,
18/01/2008,39.35,0,0,0,
19/01/2008,39.06,0,0,0,
20/01/2008,38.05,0,0,0,
23/01/2008,38.27,0,0,0,
24/01/2008,38.11,0,0,0,
25/01/2008,38.48,0,0,0,
26/01/2008,39.59,0,0,0,
27/01/2008,39.75,0,0,0,
30/01/2008,39.85,0,0,0,
31/01/2008,39.75,0,0,0,
01/02/2008,39.88,0,0,0,
02/02/2008,39.99,0,0,0,
03/02/2008,39.53,0,0,0,
06/02/2008,39.44,0,0,0,
07/02/2008,39.26,0,0,0,
08/02/2008,39.6,0,0,0,
09/02/2008,39.77,0,0,0,
10/02/2008,39.92,0,0,0,
13/02/2008,39.77,0,0,0,
14/02/2008,40.1,0,0,0,
15/02/2008,40.32,0,0,0,
16/02/2008,40.82,0,0,0,
17/02/2008,40.78,0,0,0,
21/02/2008,40.7,0,0,0,
22/02/2008,41.41,0,0,0,
23/02/2008,41.11,0,0,0,
24/02/2008,41.66,0,0,0,
27/02/2008,41.58,0,0,0,
28/02/2008,41.14,0,0,0,
01/03/2008,41.63,0,0,0,
02/03/2008,41.66,0,0,0,
03/03/2008,41.59,0,0,0,
06/03/2008,41.43,0,0,0,
07/03/2008,41.48,0,0,0,
08/03/2008,41.6,0,0,0,
09/03/2008,41.05,0,0,0,
10/03/2008,41.13,0,0,0,
13/03/2008,41.06,0,0,0,
14/03/2008,41.38,0,0,0,
15/03/2008,41.22,0,0,0,
16/03/2008,41.32,0,0,0,
17/03/2008,41.4,0,0,0,
20/03/2008,41.45,0,0,0,
21/03/2008,41.2,0,0,0,
22/03/2008,42.05,0,0,0,
23/03/2008,42.04,0,0,0,
24/03/2008,42.1,0,0,0,
27/03/2008,42.11,0,0,0,
28/03/2008,41.56,0,0,0,
29/03/2008,41.68,0,0,0,
30/03/2008,41.53,0,0,0,
31/03/2008,41.64,0,0,0,
03/04/2008,41.93,0,0,0,
04/04/2008,42.27,0,0,0,
05/04/2008,42.54,0,0,0,
06/04/2008,42.29,0,0,0,
07/04/2008,41.7,0,0,0,
10/04/2008,41.88,0,0,0,
11/04/2008,41.61,0,0,0,
12/04/2008,41.9,0,0,0,
13/04/2008,42.19,0,0,0,
17/04/2008,42,0,0,0,
18/04/2008,42.6,0,0,0,
19/04/2008,42.62,0,0,0,
20/04/2008,42.6,0,0,0,
21/04/2008,42.5,0,0,0,
24/04/2008,42.68,0,0,0,
25/04/2008,42.22,0,0,0,
26/04/2008,42.66,0,0,0,
27/04/2008,43.95,0,0,0,
28/04/2008,45.38,0,0,0,
01/05/2008,44.78,0,0,0,
02/05/2008,45.5,0,0,0,
03/05/2008,45.46,0,0,0,
04/05/2008,45.69,0,0,0,
05/05/2008,46.65,0,0,0,
08/05/2008,46.1,0,0,0,
09/05/2008,46.02,0,0,0,
10/05/2008,45.92,0,0,0,
11/05/2008,45.15,0,0,0,
12/05/2008,44.32,0,0,0,
15/05/2008,44.54,0,0,0,
16/05/2008,44.32,0,0,0,
17/05/2008,43.25,0,0,0,
18/05/2008,42.74,0,0,0,
19/05/2008,42.75,0,0,0,
22/05/2008,42.64,0,0,0,
23/05/2008,42.17,0,0,0,
24/05/2008,42.15,0,0,0,
25/05/2008,42.85,0,0,0,
26/05/2008,43.23,0,0,0,
30/05/2008,42.44,0,0,0,
31/05/2008,42.64,0,0,0,
01/06/2008,43.58,0,0,0,
02/06/2008,43.81,0,0,0,
05/06/2008,42.97,0,0,0,
06/06/2008,42.38,0,0,0,
07/06/2008,42.25,0,0,0,
08/06/2008,42.35,0,0,0,
09/06/2008,42.36,0,0,0,
12/06/2008,41.6,0,0,0,
13/06/2008,40.53,0,0,0,
14/06/2008,39.97,0,0,0,
15/06/2008,40.6,0,0,0,
16/06/2008,40.16,0,0,0,
19/06/2008,39.95,0,0,0,
20/06/2008,40.49,0,0,0,
21/06/2008,41.21,0,0,0,
22/06/2008,41.07,0,0,0,
23/06/2008,40.87,0,0,0,
26/06/2008,41.5,0,0,0,
27/06/2008,40.84,0,0,0,
28/06/2008,41.27,0,0,0,
29/06/2008,42.68,0,0,0,
30/06/2008,42,0,0,0,
03/07/2008,42.87,0,0,0,
05/07/2008,42.41,0,0,0,
06/07/2008,42.45,0,0,0,
07/07/2008,42.41,0,0,0,
10/07/2008,42.58,0,0,0,
11/07/2008,42.87,0,0,0,
12/07/2008,42.25,0,0,0,
13/07/2008,41.39,0,0,0,
14/07/2008,40.89,0,0,0,
17/07/2008,40.73,0,0,0,
18/07/2008,40.71,0,0,0,
19/07/2008,43.05,0,0,0,
20/07/2008,42.98,0,0,0,
21/07/2008,43.15,0,0,0,
24/07/2008,44.2,0,0,0,
25/07/2008,44.63,0,0,0,
26/07/2008,44.65,0,0,0,
27/07/2008,44.7,0,0,0,
28/07/2008,45.48,0,0,0,
31/07/2008,45.62,0,0,0,
01/08/2008,45.51,0,0,0,
02/08/2008,45.49,0,0,0,
03/08/2008,45.66,0,0,0,
04/08/2008,45.12,0,0,0,
07/08/2008,45.27,0,0,0,
08/08/2008,44.99,0,0,0,
09/08/2008,44.35,0,0,0,
10/08/2008,44.05,0,0,0,
11/08/2008,43.93,0,0,0,
14/08/2008,43.89,0,0,0,
15/08/2008,45.04,0,0,0,
16/08/2008,45.47,0,0,0,
17/08/2008,45.46,0,0,0,
18/08/2008,45.71,0,0,0,
21/08/2008,45.46,0,0,0,
22/08/2008,45.35,0,0,0,
23/08/2008,45.52,0,0,0,
24/08/2008,45.68,0,0,0,
25/08/2008,45.52,0,0,0,
28/08/2008,46.02,0,0,0,
29/08/2008,45.97,0,0,0,
30/08/2008,45.73,0,0,0,
31/08/2008,45.66,0,0,0,
01/09/2008,45.73,0,0,0,
05/09/2008,45.8,0,0,0,
06/09/2008,45.88,0,0,0,
07/09/2008,45.2,0,0,0,
08/09/2008,45.26,0,0,0,
11/09/2008,45.39,0,0,0,
12/09/2008,46.01,0,0,0,
13/09/2008,46.4,0,0,0,
14/09/2008,46.5,0,0,0,
15/09/2008,46.95,0,0,0,
18/09/2008,46.58,0,0,0,
19/09/2008,46.8,0,0,0,
20/09/2008,47.22,0,0,0,
21/09/2008,46.81,0,0,0,
22/09/2008,46.82,0,0,0,
25/09/2008,46.91,0,0,0,
26/09/2008,46.9,0,0,0,
27/09/2008,46.84,0,0,0,
28/09/2008,47.15,0,0,0,
29/09/2008,46.96,0,0,0,
02/10/2008,46.87,0,0,0,
03/10/2008,47.41,0,0,0,
04/10/2008,47.49,0,0,0,
05/10/2008,47.41,0,0,0,
06/10/2008,46.86,0,0,0,
09/10/2008,47.11,0,0,0,
10/10/2008,47.53,0,0,0,
11/10/2008,47.64,0,0,0,
12/10/2008,48.26,0,0,0,
13/10/2008,48.16,0,0,0,
16/10/2008,47.73,0,0,0,
17/10/2008,47.99,0,0,0,
18/10/2008,47.21,0,0,0,
19/10/2008,46.87,0,0,0,
20/10/2008,47.12,0,0,0,
23/10/2008,47.39,0,0,0,
24/10/2008,47.14,0,0,0,
25/10/2008,47.27,0,0,0,
26/10/2008,47.77,0,0,0,
27/10/2008,47.29,0,0,0,
30/10/2008,47.45,0,0,0,
31/10/2008,47.44,0,0,0,
01/11/2008,46.93,0,0,0,
02/11/2008,46.9,0,0,0,
03/11/2008,46.89,0,0,0,
06/11/2008,47.65,0,0,0,
07/11/2008,47.49,0,0,0,
08/11/2008,47.64,0,0,0,
09/11/2008,47.24,0,0,0,
10/11/2008,47.61,0,0,0,
13/11/2008,47.66,0,0,0,
14/11/2008,47.75,0,0,0,
15/11/2008,47.45,0,0,0,
16/11/2008,47.85,0,0,0,
17/11/2008,47.66,0,0,0,
20/11/2008,47.9,0,0,0,
21/11/2008,47.75,0,0,0,
22/11/2008,47.59,0,0,0,
24/11/2008,47.27,0,0,0,
27/11/2008,46.63,0,0,0,
28/11/2008,46.2,0,0,0,
29/11/2008,46.67,0,0,0,
30/11/2008,46.28,0,0,0,
01/12/2008,46.01,0,0,0,
04/12/2008,46.84,0,0,0,
05/12/2008,47.2,0,0,0,
06/12/2008,46.83,0,0,0,
07/12/2008,46.63,0,0,0,
08/12/2008,46.76,0,0,0,
11/12/2008,47.55,0,0,0,
12/12/2008,47.63,0,0,0,
13/12/2008,47.6,0,0,0,
14/12/2008,47.95,0,0,0,
15/12/2008,48.3,0,0,0,
18/12/2008,48.23,0,0,0,
19/12/2008,48.27,0,0,0,
20/12/2008,48.22,0,0,0,
21/12/2008,48.65,0,0,0,
22/12/2008,47.89,0,0,0,
26/12/2008,48.31,0,0,0,
27/12/2008,48.95,0,0,0,
28/12/2008,48.92,0,0,0,
29/12/2008,48.3,0,0,0,
03/01/2009,48.07,0,0,0,
04/01/2009,48.19,0,0,0,
05/01/2009,47.79,0,0,0,
08/01/2009,47.95,0,0,0,
09/01/2009,47.75,0,0,0,
10/01/2009,48.1,0,0,0,
11/01/2009,48.31,0,0,0,
12/01/2009,47.99,0,0,0,
16/01/2009,48.39,0,0,0,
17/01/2009,48.43,0,0,0,
18/01/2009,48.15,0,0,0,
19/01/2009,48.76,0,0,0,
22/01/2009,49.66,0,0,0,
23/01/2009,49.83,0,0,0,
24/01/2009,50.36,0,0,0,
25/01/2009,50.21,0,0,0,
26/01/2009,49.7,0,0,0,
29/01/2009,49.47,0,0,0,
30/01/2009,50.18,0,0,0,
31/01/2009,50.93,0,0,0,
01/02/2009,51.21,0,0,0,
02/02/2009,50.93,0,0,0,
05/02/2009,50.96,0,0,0,
06/02/2009,51,0,0,0,
07/02/2009,51.21,0,0,0,
08/02/2009,50.93,0,0,0,
09/02/2009,50.42,0,0,0,
12/02/2009,50.44,0,0,0,
13/02/2009,50.95,0,0,0,
14/02/2009,51.42,0,0,0,
15/02/2009,51.21,0,0,0,
16/02/2009,51.25,0,0,0,
20/02/2009,51.63,0,0,0,
21/02/2009,51.65,0,0,0,
22/02/2009,51.64,0,0,0,
23/02/2009,51.03,0,0,0,
26/02/2009,50.81,0,0,0,
27/02/2009,49.22,0,0,0,
28/02/2009,49.39,0,0,0,
01/03/2009,49.2,0,0,0,
02/03/2009,48.19,0,0,0,
05/03/2009,47.54,0,0,0,
06/03/2009,48.52,0,0,0,
07/03/2009,48.36,0,0,0,
08/03/2009,48.74,0,0,0,
09/03/2009,48.82,0,0,0,
12/03/2009,48.84,0,0,0,
13/03/2009,46.7,0,0,0,
14/03/2009,47.3,0,0,0,
15/03/2009,47.7,0,0,0,
16/03/2009,47.03,0,0,0,
19/03/2009,47.58,0,0,0,
20/03/2009,47.75,0,0,0,
21/03/2009,49.05,0,0,0,
22/03/2009,48.47,0,0,0,
23/03/2009,48.52,0,0,0,
26/03/2009,48.7,0,0,0,
27/03/2009,48.57,0,0,0,
28/03/2009,47.99,0,0,0,
29/03/2009,48.5,0,0,0,
30/03/2009,48.38,0,0,0,
02/04/2009,47.9,0,0,0,
03/04/2009,48.56,0.5,0,1,
04/04/2009,48.56,0.1,0,0.4,
05/04/2009,48.77,0,0,0,
09/04/2009,49,0,0,0,
10/04/2009,49.24,0,0,0,
11/04/2009,49.15,0,0,0,
12/04/2009,49.2,0,0,0,
13/04/2009,49.09,0,0,0,
16/04/2009,49.97,0,0,0,
17/04/2009,50.18,0,0,0,
18/04/2009,52.07,0.295064935,0,0.587835498,
19/04/2009,52.09,0.433333333,0,0.733333333,
20/04/2009,52.54,0,0,0,
23/04/2009,52.28,0,0,0,
24/04/2009,52.16,0,0,0,
25/04/2009,52.82,0,0,0,
26/04/2009,52.94,0,0,0,
27/04/2009,52.55,0,0,0,
30/04/2009,52.1,0,0,0,
01/05/2009,52.26,0.196428571,0,0.433928571,
02/05/2009,52.55,0.3,0,0.4,
03/05/2009,52.7,0,0,0.375,
04/05/2009,52.63,0,0,0,
07/05/2009,52.73,-0.4,0,0.7,
08/05/2009,52.45,0,0,0,
09/05/2009,53.2,0,0,0,
10/05/2009,52,0,0,0,
11/05/2009,52.15,0,0,0,
14/05/2009,51.83,0,0,0,
15/05/2009,52.03,0,0,0,
16/05/2009,52.98,0,0,0,
17/05/2009,52.56,0,0,0,
18/05/2009,52.54,0,0,0,
21/05/2009,52.56,0,0,0,
22/05/2009,52.29,0,0,0,
23/05/2009,51.99,0,0,0,
24/05/2009,51.59,0.025,0,0,
25/05/2009,51.64,0,0,0,
29/05/2009,51.82,0,0,0,
30/05/2009,52.06,0,0,0,
31/05/2009,51.83,0.1,0,0.25,
01/06/2009,51.9,0,0,0,
04/06/2009,51.57,0,0,0,
05/06/2009,51.22,0,0,0,
06/06/2009,50.56,0,0,0,
07/06/2009,49.82,0,0,0,
08/06/2009,50.41,0,0,0,
11/06/2009,50.43,0,0,0,
12/06/2009,49.35,-0.35,0,0.366666667,
13/06/2009,50.29,0.4625,0,0.65,
14/06/2009,50.32,0.136363636,0,0.454545455,
15/06/2009,50.56,0,0,0,
18/06/2009,50.43,0,0,0,
19/06/2009,50.85,0.25,0,0.5,
20/06/2009,49.46,0,0,0,
21/06/2009,49.84,0,0,0,
22/06/2009,48.72,0,0,0,
25/06/2009,48.36,0,0,0,
26/06/2009,48.6,0,0,0,
27/06/2009,49.24,0,0,0,
28/06/2009,48.96,0,0,0,
29/06/2009,48.45,-0.173333333,0,0.78,
02/07/2009,49.15,0,0,0,
03/07/2009,49.34,0,0,0,
05/07/2009,48.79,0,0,0,
06/07/2009,48.97,0,0,0.125,
09/07/2009,48.79,0,0,0,
10/07/2009,47.51,0.05,0,0.275,
11/07/2009,48.13,0.3,0,0.95,
12/07/2009,49.53,0,0,0,
13/07/2009,50.05,0,0,0,
16/07/2009,49.83,0,0,0,
17/07/2009,49.92,0,0,0,
18/07/2009,48.88,0.3,0,0.475,
19/07/2009,48.62,0,0,0,
20/07/2009,47.56,0,0,0,
23/07/2009,47.15,0.3,0,0.2,
24/07/2009,45.34,0.25,0,0.333333333,
25/07/2009,45.27,0,0,0,
26/07/2009,44.08,0,0,0,
27/07/2009,44.23,0,0,0,
30/07/2009,44.75,0,0,0,
31/07/2009,44.01,0,0,0,
01/08/2009,44.38,0,0,0,
02/08/2009,44.59,0,0,0,
03/08/2009,43.65,0,0,0,
06/08/2009,45.11,0.8,0,1,
07/08/2009,45.34,0,0,0,
08/08/2009,46.51,0,0,0,
09/08/2009,44.17,0,0,0,
10/08/2009,44.25,0,0,0,
13/08/2009,43.83,0,0,0,
14/08/2009,43.3,0,0,0,
15/08/2009,43,0,0,0,
16/08/2009,45.47,0,0,0,
17/08/2009,47.01,0,0,0,
20/08/2009,46.49,0,0,0,
21/08/2009,46.2,0,0,0,
22/08/2009,46,0,0,0,
23/08/2009,45.67,0,0,0,
24/08/2009,45.95,0,0,0,
27/08/2009,44.91,0,0,0,
28/08/2009,43.6,-0.375,0,0.5,
29/08/2009,44.13,0,0,0,
30/08/2009,43.97,0,0,0,
31/08/2009,44.52,0,0,0,
04/09/2009,45.3,0,0,0,
05/09/2009,44.17,0,0,0,
06/09/2009,44.21,0,0,0,
07/09/2009,43.52,0.8,0,1,
10/09/2009,43.93,0,0,0,
11/09/2009,44.54,0,0,0,
12/09/2009,44.47,0,0,0,
13/09/2009,45.6,0,0,0,
14/09/2009,45.54,0,0,0,
17/09/2009,45.29,0,0,0,
18/09/2009,47.82,0,0,0,
19/09/2009,47.57,0,0,0,
20/09/2009,46.96,0,0,0,
21/09/2009,47.13,0,0,0,
24/09/2009,46.34,0,0,0,
25/09/2009,46.1,0,0,0,
26/09/2009,46.13,0,0,0,
27/09/2009,46.21,0,0,0,
28/09/2009,45.82,0,0,0,
01/10/2009,46.81,0,0,0,
02/10/2009,47.16,0,0,0,
03/10/2009,47,0.2,0,0.5,
04/10/2009,47.25,0,0,0,
05/10/2009,47.58,0,0,0,
08/10/2009,47.44,0,0,0,
09/10/2009,47.57,0,0,0,
10/10/2009,46.91,-0.1,0,0.6,
11/10/2009,46.66,0,0,0,
12/10/2009,46.82,0,0,0,
15/10/2009,46.27,0,0,0,
16/10/2009,45.11,0,0,0,
17/10/2009,46.37,0.048148148,0,0.190740741,
18/10/2009,45.9,0,0,0,
19/10/2009,45.02,0.35,0,0.3,
22/10/2009,45.37,0,0,0,
23/10/2009,45.94,-1,0,1,
24/10/2009,46.27,0,0,0,
25/10/2009,46.05,0,0,0,
26/10/2009,47.32,0,0,0,
29/10/2009,46.67,0,0,0.55,
30/10/2009,46.56,0,0,0,
31/10/2009,47,0,0,0,
01/11/2009,44.32,-0.3,0,0.2,
02/11/2009,43.15,0,0,0,
05/11/2009,42.77,0,0,0,
06/11/2009,44.11,0,0,0,
07/11/2009,42.24,0,0,0,
08/11/2009,42.61,0,0,0,
09/11/2009,42.31,0.425,0,0.725,
12/11/2009,42.39,0,0,0,
13/11/2009,45.05,0,0,0,
14/11/2009,45.15,0,0,0,
15/11/2009,43.53,0.425,0,0.725,
16/11/2009,43.09,0,0,0,
19/11/2009,41.37,0,0,0,
20/11/2009,41.63,0,0,0,
21/11/2009,40.68,0.5,0,0.5,
23/11/2009,41.95,0,0,0,
26/11/2009,40.46,0,0,0,
27/11/2009,42.35,0,0,0,
28/11/2009,43.96,0.227272727,0,0.545454545,
29/11/2009,43.65,0,0,0,
30/11/2009,45.62,0,0,0.066666667,
03/12/2009,45.21,0.425,0,0.725,
04/12/2009,44.15,-0.061111111,0,0.477777778,
05/12/2009,44.9,0,0,0,
06/12/2009,46.21,0,0,0,
07/12/2009,46.08,0,0,0,
10/12/2009,47.42,0.161124402,0,0.446291866,
11/12/2009,45.94,0.16,0,0.54,
12/12/2009,46.15,-0.038888889,0,0.105555556,
13/12/2009,45.76,0,0,0,
14/12/2009,45.2,0.1,0,0.1,
17/12/2009,44.53,0,0,0,
18/12/2009,43.9,0,0,0,
19/12/2009,43.98,0,0,0,
20/12/2009,43.33,0,0,0,
21/12/2009,44.11,0,0,0,
24/12/2009,44.83,0,0,0,
26/12/2009,44.94,0,0,0,
27/12/2009,43.64,0.14987715,0,0.481572482,
28/12/2009,43.26,0.068181818,0,0.477272727,
31/12/2009,43.65,-0.1875,0,0.5,
02/01/2010,42.17,0,0,0.25,
03/01/2010,41.88,0.012121212,0,0.251515152,
04/01/2010,40.93,0.136363636,0,0.454545455,
07/01/2010,41.34,0,0,0,
08/01/2010,39.7,-0.25,0,1,
09/01/2010,40.26,0,0,0.75,
10/01/2010,41.33,0.016102198,0,0.227094474,
11/01/2010,40.86,0.122053872,0,0.535858586,
14/01/2010,41.36,0.0175,0,0.31,
15/01/2010,39.17,0,0,0,
16/01/2010,41.43,-0.035475421,0,0.457946128,
17/01/2010,40.04,0.029891304,0,0.48134058,
18/01/2010,39.59,0,0,0,
22/01/2010,40.86,0.148181818,0,0.497272727,
23/01/2010,45.72,-0.013106061,0,0.228257576,
24/01/2010,44.96,0.2,0,0.525,
25/01/2010,43.64,0,0,0,
28/01/2010,45.57,0.45,0,0.65,
29/01/2010,47.45,0.144047619,0,0.721031746,
30/01/2010,47.35,0,0,0.125,
31/01/2010,47.4,0,0,0,
01/02/2010,48.25,0,0,0,
04/02/2010,46.22,0,0,0,
05/02/2010,43.89,0,0,0,
06/02/2010,43.72,0.013636364,0,0.322727273,
07/02/2010,45.11,0.136363636,0,0.454545455,
08/02/2010,43.82,0.285714286,0,0.535714286,
11/02/2010,43.35,0,0,0,
12/02/2010,43.31,0.5,0,0.25,
13/02/2010,44.1,0,0,0,
14/02/2010,42.61,0.166666667,0,0.366666667,
15/02/2010,43.25,0.058838384,0,0.339646465,
19/02/2010,42.83,0.053724747,0,0.40010101,
20/02/2010,43.15,0,0,0,
21/02/2010,43.07,0.125,0,0.2,
22/02/2010,43.93,0,0,0,
25/02/2010,44.03,0,0,0,
26/02/2010,43.72,0,0,0,
27/02/2010,44.41,0.5,0,0.5,
28/02/2010,42.44,0,0,0,
01/03/2010,40.65,0,0,0,
03/03/2010,39.82,-0.071212121,0,0.351515152,
04/03/2010,39.19,0.286616162,0,0.492424242,
05/03/2010,38.7414,-0.025,0,0.141666667,
06/03/2010,37.37,0.3,0,0.2,
07/03/2010,37.56,0.139646465,0,0.267929293,
10/03/2010,36.48,0,0,0,
11/03/2010,38.84,-0.35,0,0.775,
12/03/2010,38.61,0.013541667,0,0.527083333,
13/03/2010,38.11,0.172222222,0,0.394444444,
14/03/2010,36.54,0.088242678,0,0.456198415,
17/03/2010,40.31,0.002012279,0,0.566646944,
18/03/2010,42.71,0.008365633,0,0.531733028,
19/03/2010,42.47,0.212337662,0,0.46017316,
20/03/2010,45.97,0.395,0,0.76,
24/03/2010,46.55,0.109160686,0,0.54921252,
25/03/2010,46.06,0.237353295,0,0.444727032,
26/03/2010,44.11,0.174458874,0,0.400803958,
27/03/2010,42.86,0.2,0,0.483333333,
28/03/2010,42.71,-0.132727273,0,0.410909091,
31/03/2010,42.95,-0.5,0,1,
01/04/2010,47,0.378901515,0,0.605643939,
02/04/2010,46.24,0.316998106,0,0.517376894,
03/04/2010,46.28,0.140113035,0,0.514656085,
04/04/2010,45.57,0.218181818,0,0.352272727,
07/04/2010,45.54,0.275,0,0.5,
08/04/2010,44.86,-0.063825758,0,0.27405303,
09/04/2010,44.3,0.241666667,0,0.575,
10/04/2010,43.86,0.151473064,0,0.427595398,
11/04/2010,42.53,-0.097222222,0,0.180555556,
14/04/2010,41.5,0,0,0.5,
15/04/2010,42.12,-0.2875,0,0.825,
16/04/2010,44.96,0.081613005,0,0.419902146,
17/04/2010,45.12,0.216666667,0,0.4625,
18/04/2010,45.76,0.01,0,0.326666667,
21/04/2010,45.23,0,0,0,
22/04/2010,45.65,0,0,0,
23/04/2010,45.15,-0.125,0,0.533333333,
24/04/2010,46.97,0,0,0,
25/04/2010,47.79,0.5,0,0.5,
28/04/2010,47.34,0.129166667,0,0.720833333,
29/04/2010,47.08,0,0,0,
30/04/2010,47.65,0,0,0,
01/05/2010,49.25,0,0,0,
02/05/2010,48.66,0.05,0,1,
05/05/2010,48,-0.166666667,0,0.166666667,
06/05/2010,48.2,0.0875,0,0.633333333,
07/05/2010,46.57,0.136363636,0,0.454545455,
08/05/2010,46.05,0,0,0,
09/05/2010,46.57,-0.275,0,0.544444444,
12/05/2010,47.24,-0.075,0,0.5,
